driverId,constructorId,year,circuitId,turns,lap_length,race_laps,race_distance,max_speed,drs_zone,full_throttle_percentage,longest_flatout_section,downforce_level,gear_changes_per_lap,fastest_q,prev_year_1_lap,prev_year_2_lap,prev_year_3_lap,prev_year_4_lap,fastestLapTime
154,210,2016,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,74800,80800,111000,81800,82000,79900
832,5,2016,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,74700,80800,111000,81800,82000,79900
835,4,2016,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,75500,80800,111000,81800,82000,79900
836,209,2016,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,75600,80800,111000,81800,82000,79900
828,15,2016,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,75600,80800,111000,81800,82000,79900
831,15,2016,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,76700,80800,111000,81800,82000,79900
837,209,2016,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,77100,80800,111000,81800,82000,79900
1,131,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,89200,140800,104300,99200,99800,168800
3,131,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,89600,140800,104300,99200,99800,168800
830,9,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,90300,140800,104300,99200,99800,168800
817,9,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,90600,140800,104300,99200,99800,168800
8,6,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,90900,140800,104300,99200,99800,168800
20,6,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,90700,140800,104300,99200,99800,168800
822,3,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,91500,140800,104300,99200,99800,168800
832,5,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,91700,140800,104300,99200,99800,168800
807,10,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,91800,140800,104300,99200,99800,168800
4,1,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,91700,140800,104300,99200,99800,168800
815,10,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,91900,140800,104300,99200,99800,168800
13,3,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,92000,140800,104300,99200,99800,168800
154,210,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,92000,140800,104300,99200,99800,168800
821,210,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,92200,140800,104300,99200,99800,168800
826,5,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,92300,140800,104300,99200,99800,168800
825,4,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,92700,140800,104300,99200,99800,168800
18,1,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,92800,140800,104300,99200,99800,168800
835,4,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,92900,140800,104300,99200,99800,168800
837,209,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,93100,140800,104300,99200,99800,168800
836,209,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,93200,140800,104300,99200,99800,168800
831,15,2016,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,93500,140800,104300,99200,99800,168800
3,131,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,80000,89900,108500,89100,89500,87800
1,131,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,80100,89900,108500,89100,89500,87800
817,9,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,80300,89900,108500,89100,89500,87800
830,9,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,80600,89900,108500,89100,89500,87800
20,6,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,80900,89900,108500,89100,89500,87800
832,5,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,81100,89900,108500,89100,89500,87800
4,1,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,81200,89900,108500,89100,89500,87800
18,1,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,81600,89900,108500,89100,89500,87800
807,10,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,81800,89900,108500,89100,89500,87800
822,3,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,82200,89900,108500,89100,89500,87800
154,210,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,84900,89900,108500,89100,89500,87800
826,5,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,85300,89900,108500,89100,89500,87800
815,10,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,85400,89900,108500,89100,89500,87800
8,6,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,85400,89900,108500,89100,89500,87800
821,210,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,86200,89900,108500,89100,89500,87800
831,15,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,87100,89900,108500,89100,89500,87800
835,4,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,104000,89900,108500,89100,89500,87800
13,3,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,104000,89900,108500,89100,89500,87800
825,4,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,104500,89900,108500,89100,89500,87800
828,15,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,107000,89900,108500,89100,89500,87800
836,209,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,107300,89900,108500,89100,89500,87800
837,209,2016,11,14,4.381,70,306.67,315,2,0.5,908,3,28,110200,89900,108500,89100,89500,87800
3,131,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,106700,118200,116300,117300,176200,135300
830,9,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,106900,118200,116300,117300,176200,135300
8,6,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,106900,118200,116300,117300,176200,135300
20,6,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,107100,118200,116300,117300,176200,135300
817,9,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,107200,118200,116300,117300,176200,135300
815,10,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,107400,118200,116300,117300,176200,135300
807,10,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,107300,118200,116300,117300,176200,135300
822,3,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,107600,118200,116300,117300,176200,135300
18,1,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,108100,118200,116300,117300,176200,135300
13,3,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,107700,118200,116300,117300,176200,135300
154,210,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,108300,118200,116300,117300,176200,135300
825,4,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,108500,118200,116300,117300,176200,135300
821,210,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,108600,118200,116300,117300,176200,135300
835,4,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,108900,118200,116300,117300,176200,135300
832,5,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,108900,118200,116300,117300,176200,135300
836,209,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,108600,118200,116300,117300,176200,135300
831,15,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,108900,118200,116300,117300,176200,135300
839,209,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,109100,118200,116300,117300,176200,135300
826,5,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,109100,118200,116300,117300,176200,135300
828,15,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,109100,118200,116300,117300,176200,135300
1,131,2016,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,110000,118200,116300,117300,176200,135300
1,131,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,81100,91300,92600,89700,92000,91400
3,131,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,81600,91300,92600,89700,92000,91400
20,6,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,82000,91300,92600,89700,92000,91400
8,6,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,82100,91300,92600,89700,92000,91400
822,3,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,82400,91300,92600,89700,92000,91400
817,9,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,82400,91300,92600,89700,92000,91400
830,9,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,82400,91300,92600,89700,92000,91400
815,10,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,82800,91300,92600,89700,92000,91400
807,10,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,82800,91300,92600,89700,92000,91400
821,210,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,82900,91300,92600,89700,92000,91400
13,3,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,83000,91300,92600,89700,92000,91400
154,210,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,83100,91300,92600,89700,92000,91400
4,1,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,83300,91300,92600,89700,92000,91400
836,209,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,83300,91300,92600,89700,92000,91400
18,1,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,83400,91300,92600,89700,92000,91400
832,5,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,83500,91300,92600,89700,92000,91400
826,5,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,83800,91300,92600,89700,92000,91400
831,15,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,84000,91300,92600,89700,92000,91400
828,15,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,84100,91300,92600,89700,92000,91400
835,4,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,84200,91300,92600,89700,92000,91400
825,4,2016,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,84400,91300,92600,89700,92000,91400
3,131,2016,15,23,5.065,61,308.965,323,3,0.49,832,3,70,102600,115900,116800,113100,118500,112000
817,9,2016,15,23,5.065,61,308.965,323,3,0.49,832,3,70,103100,115900,116800,113100,118500,112000
1,131,2016,15,23,5.065,61,308.965,323,3,0.49,832,3,70,103300,115900,116800,113100,118500,112000
830,9,2016,15,23,5.065,61,308.965,323,3,0.49,832,3,70,103300,115900,116800,113100,118500,112000
8,6,2016,15,23,5.065,61,308.965,323,3,0.49,832,3,70,103500,115900,116800,113100,118500,112000
832,5,2016,15,23,5.065,61,308.965,323,3,0.49,832,3,70,104200,115900,116800,113100,118500,112000
826,5,2016,15,23,5.065,61,308.965,323,3,0.49,832,3,70,104500,115900,116800,113100,118500,112000
807,10,2016,15,23,5.065,61,308.965,323,3,0.49,832,3,70,104500,115900,116800,113100,118500,112000
4,1,2016,15,23,5.065,61,308.965,323,3,0.49,832,3,70,104600,115900,116800,113100,118500,112000
815,10,2016,15,23,5.065,61,308.965,323,3,0.49,832,3,70,104600,115900,116800,113100,118500,112000
822,3,2016,15,23,5.065,61,308.965,323,3,0.49,832,3,70,104700,115900,116800,113100,118500,112000
13,3,2016,15,23,5.065,61,308.965,323,3,0.49,832,3,70,105000,115900,116800,113100,118500,112000
18,1,2016,15,23,5.065,61,308.965,323,3,0.49,832,3,70,105100,115900,116800,113100,118500,112000
821,210,2016,15,23,5.065,61,308.965,323,3,0.49,832,3,70,105500,115900,116800,113100,118500,112000
154,210,2016,15,23,5.065,61,308.965,323,3,0.49,832,3,70,105600,115900,116800,113100,118500,112000
828,15,2016,15,23,5.065,61,308.965,323,3,0.49,832,3,70,106400,115900,116800,113100,118500,112000
825,4,2016,15,23,5.065,61,308.965,323,3,0.49,832,3,70,106800,115900,116800,113100,118500,112000
831,15,2016,15,23,5.065,61,308.965,323,3,0.49,832,3,70,106900,115900,116800,113100,118500,112000
835,4,2016,15,23,5.065,61,308.965,323,3,0.49,832,3,70,107000,115900,116800,113100,118500,112000
836,209,2016,15,23,5.065,61,308.965,323,3,0.49,832,3,70,107700,115900,116800,113100,118500,112000
839,209,2016,15,23,5.065,61,308.965,323,3,0.49,832,3,70,108300,115900,116800,113100,118500,112000
20,6,2016,15,23,5.065,61,308.965,323,3,0.49,832,3,70,109100,115900,116800,113100,118500,112000
1,131,2016,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,92800,109000,111500,103500,128500,103400
3,131,2016,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,93300,109000,111500,103500,128500,103400
830,9,2016,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,93400,109000,111500,103500,128500,103400
817,9,2016,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,93500,109000,111500,103500,128500,103400
20,6,2016,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,93600,109000,111500,103500,128500,103400
8,6,2016,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,93600,109000,111500,103500,128500,103400
815,10,2016,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,94300,109000,111500,103500,128500,103400
807,10,2016,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,94400,109000,111500,103500,128500,103400
18,1,2016,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,94400,109000,111500,103500,128500,103400
13,3,2016,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,94400,109000,111500,103500,128500,103400
822,3,2016,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,94600,109000,111500,103500,128500,103400
154,210,2016,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,95000,109000,111500,103500,128500,103400
821,210,2016,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,95100,109000,111500,103500,128500,103400
825,4,2016,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,95300,109000,111500,103500,128500,103400
826,5,2016,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,95400,109000,111500,103500,128500,103400
832,5,2016,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,95400,109000,111500,103500,128500,103400
828,15,2016,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,95800,109000,111500,103500,128500,103400
831,15,2016,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,95900,109000,111500,103500,128500,103400
835,4,2016,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,96000,109000,111500,103500,128500,103400
839,209,2016,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,96500,109000,111500,103500,128500,103400
836,209,2016,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,96600,109000,111500,103500,128500,103400
4,1,2016,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,97200,109000,111500,103500,128500,103400
3,131,2016,22,18,5.807,53,307.471,328,1,0.66,994,3,48,90600,101500,116500,101200,101400,98500
1,131,2016,22,18,5.807,53,307.471,328,1,0.66,994,3,48,90700,101500,116500,101200,101400,98500
8,6,2016,22,18,5.807,53,307.471,328,1,0.66,994,3,48,90900,101500,116500,101200,101400,98500
20,6,2016,22,18,5.807,53,307.471,328,1,0.66,994,3,48,91000,101500,116500,101200,101400,98500
830,9,2016,22,18,5.807,53,307.471,328,1,0.66,994,3,48,91200,101500,116500,101200,101400,98500
817,9,2016,22,18,5.807,53,307.471,328,1,0.66,994,3,48,91200,101500,116500,101200,101400,98500
815,10,2016,22,18,5.807,53,307.471,328,1,0.66,994,3,48,92000,101500,116500,101200,101400,98500
154,210,2016,22,18,5.807,53,307.471,328,1,0.66,994,3,48,92000,101500,116500,101200,101400,98500
807,10,2016,22,18,5.807,53,307.471,328,1,0.66,994,3,48,92100,101500,116500,101200,101400,98500
821,210,2016,22,18,5.807,53,307.471,328,1,0.66,994,3,48,92200,101500,116500,101200,101400,98500
822,3,2016,22,18,5.807,53,307.471,328,1,0.66,994,3,48,92300,101500,116500,101200,101400,98500
13,3,2016,22,18,5.807,53,307.471,328,1,0.66,994,3,48,92400,101500,116500,101200,101400,98500
826,5,2016,22,18,5.807,53,307.471,328,1,0.66,994,3,48,92600,101500,116500,101200,101400,98500
832,5,2016,22,18,5.807,53,307.471,328,1,0.66,994,3,48,92700,101500,116500,101200,101400,98500
4,1,2016,22,18,5.807,53,307.471,328,1,0.66,994,3,48,92700,101500,116500,101200,101400,98500
835,4,2016,22,18,5.807,53,307.471,328,1,0.66,994,3,48,92800,101500,116500,101200,101400,98500
18,1,2016,22,18,5.807,53,307.471,328,1,0.66,994,3,48,92900,101500,116500,101200,101400,98500
825,4,2016,22,18,5.807,53,307.471,328,1,0.66,994,3,48,93000,101500,116500,101200,101400,98500
828,15,2016,22,18,5.807,53,307.471,328,1,0.66,994,3,48,93200,101500,116500,101200,101400,98500
831,15,2016,22,18,5.807,53,307.471,328,1,0.66,994,3,48,93300,101500,116500,101200,101400,98500
839,209,2016,22,18,5.807,53,307.471,328,1,0.66,994,3,48,93400,101500,116500,101200,101400,98500
836,209,2016,22,18,5.807,53,307.471,328,1,0.66,994,3,48,93600,101500,116500,101200,101400,98500
1,131,2016,69,20,5.513,56,308.728,325.3,2,0.59,1090,2,66,95000,151900,106200,104000,104800,105500
3,131,2016,69,20,5.513,56,308.728,325.3,2,0.59,1090,2,66,95200,151900,106200,104000,104800,105500
817,9,2016,69,20,5.513,56,308.728,325.3,2,0.59,1090,2,66,95500,151900,106200,104000,104800,105500
830,9,2016,69,20,5.513,56,308.728,325.3,2,0.59,1090,2,66,95700,151900,106200,104000,104800,105500
8,6,2016,69,20,5.513,56,308.728,325.3,2,0.59,1090,2,66,96100,151900,106200,104000,104800,105500
20,6,2016,69,20,5.513,56,308.728,325.3,2,0.59,1090,2,66,96400,151900,106200,104000,104800,105500
807,10,2016,69,20,5.513,56,308.728,325.3,2,0.59,1090,2,66,96600,151900,106200,104000,104800,105500
822,3,2016,69,20,5.513,56,308.728,325.3,2,0.59,1090,2,66,97100,151900,106200,104000,104800,105500
13,3,2016,69,20,5.513,56,308.728,325.3,2,0.59,1090,2,66,97200,151900,106200,104000,104800,105500
832,5,2016,69,20,5.513,56,308.728,325.3,2,0.59,1090,2,66,97200,151900,106200,104000,104800,105500
815,10,2016,69,20,5.513,56,308.728,325.3,2,0.59,1090,2,66,97300,151900,106200,104000,104800,105500
4,1,2016,69,20,5.513,56,308.728,325.3,2,0.59,1090,2,66,97400,151900,106200,104000,104800,105500
826,5,2016,69,20,5.513,56,308.728,325.3,2,0.59,1090,2,66,97500,151900,106200,104000,104800,105500
821,210,2016,69,20,5.513,56,308.728,325.3,2,0.59,1090,2,66,97800,151900,106200,104000,104800,105500
835,4,2016,69,20,5.513,56,308.728,325.3,2,0.59,1090,2,66,97900,151900,106200,104000,104800,105500
828,15,2016,69,20,5.513,56,308.728,325.3,2,0.59,1090,2,66,98000,151900,106200,104000,104800,105500
154,210,2016,69,20,5.513,56,308.728,325.3,2,0.59,1090,2,66,98300,151900,106200,104000,104800,105500
825,4,2016,69,20,5.513,56,308.728,325.3,2,0.59,1090,2,66,98300,151900,106200,104000,104800,105500
18,1,2016,69,20,5.513,56,308.728,325.3,2,0.59,1090,2,66,98300,151900,106200,104000,104800,105500
836,209,2016,69,20,5.513,56,308.728,325.3,2,0.59,1090,2,66,98500,151900,106200,104000,104800,105500
831,15,2016,69,20,5.513,56,308.728,325.3,2,0.59,1090,2,66,98600,151900,106200,104000,104800,105500
839,209,2016,69,20,5.513,56,308.728,325.3,2,0.59,1090,2,66,98800,151900,106200,104000,104800,105500
1,131,2016,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,70700,79100,75400,80900,82200,94300
3,131,2016,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,70800,79100,75400,80900,82200,94300
8,6,2016,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,71400,79100,75400,80900,82200,94300
830,9,2016,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,71500,79100,75400,80900,82200,94300
20,6,2016,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,71500,79100,75400,80900,82200,94300
817,9,2016,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,71500,79100,75400,80900,82200,94300
154,210,2016,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,71900,79100,75400,80900,82200,94300
807,10,2016,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,72100,79100,75400,80900,82200,94300
815,10,2016,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,72200,79100,75400,80900,82200,94300
4,1,2016,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,72300,79100,75400,80900,82200,94300
822,3,2016,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,72400,79100,75400,80900,82200,94300
821,210,2016,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,72400,79100,75400,80900,82200,94300
13,3,2016,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,72400,79100,75400,80900,82200,94300
826,5,2016,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,72700,79100,75400,80900,82200,94300
832,5,2016,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,72900,79100,75400,80900,82200,94300
835,4,2016,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,73300,79100,75400,80900,82200,94300
18,1,2016,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,73300,79100,75400,80900,82200,94300
825,4,2016,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,73400,79100,75400,80900,82200,94300
836,209,2016,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,73400,79100,75400,80900,82200,94300
839,209,2016,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,73400,79100,75400,80900,82200,94300
828,15,2016,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,73600,79100,75400,80900,82200,94300
831,15,2016,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,73700,79100,75400,80900,82200,94300
1,131,2016,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,98800,111200,108900,107700,112200,108800
3,131,2016,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,99100,111200,108900,107700,112200,108800
817,9,2016,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,99600,111200,108900,107700,112200,108800
8,6,2016,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,99600,111200,108900,107700,112200,108800
20,6,2016,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,99700,111200,108900,107700,112200,108800
830,9,2016,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,99800,111200,108900,107700,112200,108800
807,10,2016,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,100500,111200,108900,107700,112200,108800
815,10,2016,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,100500,111200,108900,107700,112200,108800
4,1,2016,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,101000,111200,108900,107700,112200,108800
13,3,2016,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,100900,111200,108900,107700,112200,108800
822,3,2016,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,101100,111200,108900,107700,112200,108800
18,1,2016,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,101200,111200,108900,107700,112200,108800
821,210,2016,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,101500,111200,108900,107700,112200,108800
154,210,2016,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,101500,111200,108900,107700,112200,108800
835,4,2016,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,101800,111200,108900,107700,112200,108800
836,209,2016,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,101900,111200,108900,107700,112200,108800
826,5,2016,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,102000,111200,108900,107700,112200,108800
825,4,2016,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,102100,111200,108900,107700,112200,108800
831,15,2016,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,102200,111200,108900,107700,112200,108800
839,209,2016,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,102300,111200,108900,107700,112200,108800
832,5,2016,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,102400,111200,108900,107700,112200,108800
828,15,2016,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,102600,111200,108900,107700,112200,108800
1,131,2017,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,82200,93900,94300,109900,92900,92200
20,6,2017,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,82500,93900,94300,109900,92900,92200
822,131,2017,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,82500,93900,94300,109900,92900,92200
8,6,2017,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,83000,93900,94300,109900,92900,92200
830,9,2017,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,83500,93900,94300,109900,92900,92200
154,210,2017,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,84100,93900,94300,109900,92900,92200
13,3,2017,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,84400,93900,94300,109900,92900,92200
832,5,2017,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,84500,93900,94300,109900,92900,92200
826,5,2017,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,84500,93900,94300,109900,92900,92200
817,9,2017,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,84000,93900,94300,109900,92900,92200
815,10,2017,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,85100,93900,94300,109900,92900,92200
807,4,2017,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,85000,93900,94300,109900,92900,92200
4,1,2017,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,85400,93900,94300,109900,92900,92200
839,10,2017,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,85600,93900,94300,109900,92900,92200
828,15,2017,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,86200,93900,94300,109900,92900,92200
841,15,2017,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,86400,93900,94300,109900,92900,92200
825,210,2017,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,86800,93900,94300,109900,92900,92200
838,1,2017,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,86900,93900,94300,109900,92900,92200
840,3,2017,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,87100,93900,94300,109900,92900,92200
835,4,2017,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,88200,93900,94300,109900,92900,92200
1,131,2017,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,91700,103300,106300,118400,104800,101500
20,6,2017,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,91900,103300,106300,118400,104800,101500
822,131,2017,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,91900,103300,106300,118400,104800,101500
8,6,2017,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,92100,103300,106300,118400,104800,101500
817,9,2017,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,93000,103300,106300,118400,104800,101500
13,3,2017,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,93500,103300,106300,118400,104800,101500
807,4,2017,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,93600,103300,106300,118400,104800,101500
815,10,2017,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,93700,103300,106300,118400,104800,101500
826,5,2017,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,93700,103300,106300,118400,104800,101500
840,3,2017,17,16,5.451,56,305.066,348,2,0.54,1397,3,51,94000,103300,106300,118400,104800,101500
