circuitId,Did not finish,Podium,Pos 4 to 10,Accident / Collision,SC,Dry,Wet,pitStop timing (avg),pitStop timing prop(driver),driverId,number,code,H,surname,dob,nationality,url,resultId_x,constructorId_x,grid_x,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,race_class,resultId_y,constructorId_y,grid_y,turns,lap_length,race_laps,race_distance,max_speed,drs_zone,full_throttle_percentage,longest_flatout_section,downforce_level,gear_changes_per_lap,driver_error_rate,constructor_error_rate,circuit_error_rate,label
2,0.0,0.0,0.0,0.0,0.67,1.0,0.0,24569.33333333333,0.055077230254966414,8,7.0,RAI,Kimi,Raikkonen,17/10/1979,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,23681,6,0,0.0,0,,,,,,,0,23681,6,0,15,5.542999999999999,56,310.408,329.0,2,0.45,1029,5.0,40,0.00896861,0.072243346,0.036184211,0
22,0.0,0.0,0.33,0.0,0.33,0.67,0.33,23371.33333333333,0.055077230254966414,8,7.0,RAI,Kimi,Raikkonen,17/10/1979,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,23686,6,10,10.0,53,32.622,5283816.0,50.0,2.0,93200.0,224.364,2,23686,6,10,18,5.807,53,307.471,328.0,1,0.66,994,5.0,48,0.00896861,0.072243346,0.073359073,1
69,0.67,0.0,0.0,0.0,0.67,0.67,0.0,24805.0,0.055077230254966414,8,7.0,RAI,Kimi,Raikkonen,17/10/1979,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,23704,6,5,15.0,56,15.779,5646770.0,51.0,1.0,97800.0,203.003,1,23704,6,5,20,5.513,56,308.728,325.3,2,0.59,1090,3.0,66,0.00896861,0.072243346,0.047619048,1
32,0.5,0.0,0.5,0.5,1.0,1.0,0.0,11487.0,0.055077230254966414,8,7.0,RAI,Kimi,Raikkonen,17/10/1979,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,23724,6,5,15.0,71,54.007,5840559.0,59.0,6.0,80100.0,193.549,1,23724,6,5,17,4.303999999999999,71,305.35400000000004,349.0,2,0.45,1200,5.0,52,0.00896861,0.072243346,0.048387097000000004,1
18,0.33,0.0,0.33,0.33,0.33,0.67,0.33,17747.333333333332,0.055077230254966414,8,7.0,RAI,Kimi,Raikkonen,17/10/1979,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,23744,6,3,15.0,71,4.6,5490862.0,61.0,6.0,72500.0,213.987,1,23744,6,3,15,4.309,71,305.909,310.0,2,0.5,1394,5.0,42,0.00896861,0.072243346,0.09764309800000001,1
24,0.0,0.33,0.33,0.0,0.0,1.0,0.0,23302.0,0.055077230254966414,8,7.0,RAI,Kimi,Raikkonen,17/10/1979,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,23765,6,5,12.0,55,45.386,5699448.0,53.0,7.0,102300.0,195.37599999999998,2,23765,6,5,21,5.553999999999999,55,305.355,339.0,2,0.59,1233,5.0,56,0.00896861,0.072243346,0.045918367,1
1,0.33,0.0,0.33,0.0,0.67,1.0,0.0,15725.666666666664,0.059555326598249525,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,22924,3,16,4.0,57,+1:15.153,6570718.0,51.0,14.0,92700.0,205.886,2,22924,3,16,16,5.303,58,307.574,321.1,2,0.77,843,5.0,46,0.010204082,0.131428571,0.126245847,1
3,0.0,0.0,0.33,0.0,0.33,1.0,0.0,24813.33333333333,0.059555326598249525,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,22947,3,6,2.0,56,,,37.0,15.0,97100.0,200.69799999999998,2,22947,3,6,15,5.412000000000001,57,308.238,329.6,2,0.72,1205,3.0,56,0.010204082,0.131428571,0.028571429,1
17,0.0,0.0,0.67,0.0,0.33,1.0,0.0,22903.66666666667,0.059555326598249525,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,22970,3,5,1.0,56,+1:26.192,6020083.0,23.0,15.0,101600.0,193.225,2,22970,3,5,16,5.4510000000000005,56,305.066,348.0,2,0.54,1397,5.0,51,0.010204082,0.131428571,0.046357616,1
71,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.059555326598249525,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,22986,3,2,12.0,53,50.217,5612214.0,37.0,6.0,101200.0,208.115,2,22986,3,2,18,5.848,53,309.745,326.0,2,0.75,1073,3.0,54,0.010204082,0.131428571,0.108433735,1
4,0.0,0.0,0.33,0.0,0.0,1.0,0.0,21469.666666666668,0.059555326598249525,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23009,3,7,10.0,66,45.271,6145288.0,60.0,8.0,89100.0,188.12,2,23009,3,7,16,4.655,66,307.10400000000004,332.0,2,0.72,1310,5.0,45,0.010204082,0.131428571,0.069536424,1
6,0.33,0.0,0.0,0.0,1.0,1.0,0.0,26356.66666666667,0.059555326598249525,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23038,3,10,0.0,77,,,66.0,10.0,79200.0,151.637,3,23038,3,10,19,3.3369999999999997,78,260.286,290.0,1,0.34,669,5.0,47,0.010204082,0.131428571,0.160535117,0
7,0.0,0.33,0.33,0.0,0.33,1.0,0.0,24816.66666666667,0.059555326598249525,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23051,3,7,15.0,70,46.422,5511718.0,68.0,10.0,76900.0,204.055,1,23051,3,7,14,4.361000000000001,70,305.27,315.5,2,0.76,1190,3.0,52,0.010204082,0.131428571,0.106382979,1
70,0.0,0.5,0.5,0.0,0.5,1.0,0.0,22492.5,0.059555326598249525,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23101,3,7,2.0,70,,,55.0,12.0,70200.0,221.81400000000002,2,23101,3,7,10,4.3260000000000005,71,307.02,327.4,2,0.79,868,2.0,32,0.010204082,0.131428571,0.023809524,1
9,0.0,0.33,0.33,0.0,1.0,0.67,0.0,29104.0,0.059555326598249525,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23128,3,6,0.0,51,,,45.0,9.0,97400.0,217.775,3,23128,3,6,18,5.891,52,306.332,329.5,2,0.7,1034,5.0,40,0.010204082,0.131428571,0.066225166,0
11,0.33,0.0,0.33,0.0,0.67,0.67,0.0,22600.5,0.059555326598249525,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23145,3,10,2.0,69,,,59.0,11.0,85300.0,184.954,2,23145,3,10,14,4.381,70,306.67,315.0,2,0.5,908,5.0,28,0.010204082,0.131428571,0.043046358,1
13,0.0,0.33,0.33,0.0,0.33,1.0,0.0,23401.66666666667,0.059555326598249525,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23188,3,8,4.0,44,+1:00.151,6351209.0,31.0,12.0,114100.0,220.946,2,23188,3,8,19,7.004,44,308.052,319.6,2,0.7,2015,3.0,42,0.010204082,0.131428571,0.103571429,1
14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25064.0,0.059555326598249525,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23208,3,5,8.0,53,51.015,4699104.0,46.0,10.0,86700.0,240.517,2,23208,3,5,11,5.792999999999999,53,306.72,350.0,2,0.84,1520,1.0,36,0.010204082,0.131428571,0.043046358,1
15,0.0,0.0,0.33,0.0,1.0,1.0,0.0,29059.5,0.059555326598249525,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23244,3,10,0.0,35,,,17.0,13.0,111400.0,163.727,0,23244,3,10,23,5.065,61,308.965,323.0,3,0.49,832,,70,0.010204082,0.131428571,0.114678899,0
2,0.0,0.0,0.67,0.0,0.33,0.67,0.0,24145.66666666667,0.059555326598249525,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23251,3,11,10.0,56,+1:01.582,5894358.0,53.0,9.0,99200.0,201.15900000000002,2,23251,3,11,15,5.542999999999999,56,310.408,329.0,2,0.45,1029,5.0,40,0.010204082,0.131428571,0.036184211,1
22,0.0,0.0,0.67,0.0,0.33,0.67,0.33,24041.0,0.059555326598249525,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23278,3,11,1.0,53,+1:38.323,5301656.0,33.0,15.0,97800.0,213.658,2,23278,3,11,18,5.807,53,307.471,328.0,1,0.66,994,5.0,48,0.010204082,0.131428571,0.073359073,1
69,0.33,0.0,0.67,0.0,1.0,0.67,0.0,25227.0,0.059555326598249525,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23306,3,8,0.0,55,,,34.0,18.0,105000.0,189.058,3,23306,3,8,20,5.513,56,308.728,325.3,2,0.59,1090,3.0,66,0.010204082,0.131428571,0.047619048,0
32,0.0,1.0,0.0,0.0,1.0,1.0,0.0,23160.0,0.059555326598249525,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23320,3,8,4.0,71,+1:05.612,6097014.0,65.0,11.0,83500.0,185.472,2,23320,3,8,17,4.303999999999999,71,305.35400000000004,349.0,2,0.45,1200,5.0,52,0.010204082,0.131428571,0.048387097000000004,1
18,0.33,0.0,0.33,0.33,0.0,1.0,0.0,25023.66666666667,0.059555326598249525,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23345,3,11,0.0,71,45.292,10906627.0,70.0,4.0,86100.0,180.24599999999998,3,23345,3,11,15,4.309,71,305.909,310.0,2,0.5,1394,5.0,42,0.010204082,0.131428571,0.09764309800000001,0
24,0.0,0.33,0.0,0.0,0.0,1.0,0.0,24347.5,0.059555326598249525,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23377,3,11,0.0,6,,,4.0,19.0,107800.0,185.41299999999998,0,23377,3,11,21,5.553999999999999,55,305.355,339.0,2,0.59,1233,5.0,56,0.010204082,0.131428571,0.045918367,0
1,0.33,0.0,0.67,0.0,1.0,1.0,0.0,11558.5,0.05938552311299061,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23381,131,3,15.0,57,11.25,5062922.0,56.0,2.0,86600.0,220.465,1,23381,131,3,16,5.303,58,307.574,321.1,2,0.77,843,5.0,46,0.010204082,0.073717949,0.126245847,1
17,0.0,0.0,0.67,0.0,0.67,1.0,0.0,23322.66666666667,0.05938552311299061,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23404,131,3,8.0,56,48.808,5904966.0,41.0,3.0,95800.0,204.734,2,23404,131,3,16,5.4510000000000005,56,305.066,348.0,2,0.54,1397,5.0,51,0.010204082,0.073717949,0.046357616,1
3,0.0,0.0,0.67,0.0,0.33,1.0,0.0,25571.0,0.05938552311299061,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23421,131,1,15.0,57,20.397,5653771.0,33.0,5.0,94100.0,207.076,1,23421,131,1,15,5.412000000000001,57,308.238,329.6,2,0.72,1205,3.0,56,0.010204082,0.073717949,0.028571429,1
71,0.0,0.33,0.0,0.33,0.67,1.0,0.0,0.0,0.05938552311299061,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23439,131,3,25.0,52,28:08.7,5288743.0,49.0,3.0,97400.0,216.22099999999998,1,23439,131,3,18,5.848,53,309.745,326.0,2,0.75,1073,3.0,54,0.010204082,0.073717949,0.108433735,1
4,0.0,0.0,0.67,0.0,0.33,1.0,0.0,22314.66666666667,0.05938552311299061,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23475,131,3,0.0,38,,,28.0,5.0,84700.0,197.86,0,23475,131,3,16,4.655,66,307.10400000000004,332.0,2,0.72,1310,5.0,45,0.010204082,0.073717949,0.069536424,0
6,0.33,0.0,0.0,0.0,1.0,0.67,0.0,24893.33333333333,0.05938552311299061,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23482,131,3,12.0,78,5.517,6289857.0,22.0,9.0,76400.0,157.16,2,23482,131,3,19,3.3369999999999997,78,260.286,290.0,1,0.34,669,5.0,47,0.010204082,0.073717949,0.160535117,1
7,0.0,0.67,0.33,0.0,0.67,1.0,0.0,24072.0,0.05938552311299061,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23500,131,3,18.0,70,19.783,5604937.0,65.0,5.0,75900.0,206.862,1,23500,131,3,14,4.361000000000001,70,305.27,315.5,2,0.76,1190,3.0,52,0.010204082,0.073717949,0.106382979,1
73,0.0,0.0,1.0,0.0,0.0,1.0,0.0,19732.0,0.05938552311299061,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23520,131,2,18.0,51,3.904,7439477.0,51.0,3.0,103900.0,207.946,1,23520,131,2,20,6.002999999999999,51,306.051,337.0,2,0.75,2010,1.0,78,0.010204082,0.073717949,0.024390244,1
70,0.0,0.33,0.67,0.0,0.67,1.0,0.0,22208.0,0.05938552311299061,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23542,131,1,25.0,71,21:48.5,4908523.0,51.0,5.0,67800.0,229.115,1,23542,131,1,10,4.3260000000000005,71,307.02,327.4,2,0.79,868,2.0,32,0.010204082,0.073717949,0.023809524,1
9,0.0,0.33,0.33,0.0,1.0,0.33,0.0,29193.0,0.05938552311299061,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23563,131,9,18.0,51,14.063,4901493.0,46.0,3.0,90900.0,233.294,1,23563,131,9,18,5.891,52,306.332,329.5,2,0.7,1034,5.0,40,0.010204082,0.073717949,0.066225166,1
11,0.0,0.0,0.67,0.0,0.67,0.67,0.0,21997.0,0.05938552311299061,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23584,131,3,15.0,70,12.462,5999175.0,68.0,6.0,81200.0,194.19799999999998,1,23584,131,3,14,4.381,70,306.67,315.0,2,0.5,908,5.0,28,0.010204082,0.073717949,0.043046358,1
13,0.0,0.33,0.67,0.0,0.67,1.0,0.0,22994.33333333333,0.05938552311299061,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23606,131,3,10.0,44,16.456,5099276.0,37.0,4.0,107700.0,234.071,2,23606,131,3,19,7.004,44,308.052,319.6,2,0.7,2015,3.0,42,0.010204082,0.073717949,0.103571429,1
14,0.0,0.0,0.33,0.0,0.0,1.0,0.0,24808.66666666667,0.05938552311299061,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23623,131,4,18.0,53,4.471,4536783.0,53.0,3.0,83500.0,249.095,1,23623,131,4,11,5.792999999999999,53,306.72,350.0,2,0.84,1520,1.0,36,0.010204082,0.073717949,0.043046358,1
15,0.33,0.0,0.33,0.0,1.0,1.0,0.0,29059.5,0.05938552311299061,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23644,131,6,15.0,58,8.8,7412344.0,54.0,3.0,105400.0,172.989,1,23644,131,6,23,5.065,61,308.965,323.0,3,0.49,832,,70,0.010204082,0.073717949,0.114678899,1
2,0.0,0.0,1.0,0.0,0.67,1.0,0.0,24442.66666666667,0.05938552311299061,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23666,131,5,10.0,56,56.021,5457311.0,44.0,6.0,95300.0,209.424,2,23666,131,5,15,5.542999999999999,56,310.408,329.0,2,0.45,1029,5.0,40,0.010204082,0.073717949,0.036184211,1
22,0.0,0.0,0.67,0.0,0.33,0.67,0.33,24549.0,0.05938552311299061,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23685,131,6,12.0,53,10.58,5261774.0,50.0,1.0,93100.0,224.43900000000002,2,23685,131,6,18,5.807,53,307.471,328.0,1,0.66,994,5.0,48,0.010204082,0.073717949,0.073359073,1
69,0.33,0.0,0.33,0.0,0.67,0.67,0.0,25296.33333333333,0.05938552311299061,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23706,131,3,10.0,56,34.967,5665958.0,54.0,2.0,97800.0,203.00099999999998,2,23706,131,3,20,5.513,56,308.728,325.3,2,0.59,1090,3.0,66,0.010204082,0.073717949,0.047619048,1
32,0.0,0.5,0.5,0.0,1.0,1.0,0.0,22778.0,0.05938552311299061,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23723,131,4,18.0,71,19.678,5806230.0,70.0,3.0,79400.0,195.207,1,23723,131,4,17,4.303999999999999,71,305.35400000000004,349.0,2,0.45,1200,5.0,52,0.010204082,0.073717949,0.048387097000000004,1
18,0.0,0.0,0.33,0.0,0.33,0.67,0.33,25456.66666666667,0.05938552311299061,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23743,131,1,18.0,71,2.762,5489024.0,58.0,5.0,72500.0,214.06400000000002,1,23743,131,1,15,4.309,71,305.909,310.0,2,0.5,1394,5.0,42,0.010204082,0.073717949,0.09764309800000001,1
24,0.33,0.33,0.0,0.0,0.0,1.0,0.0,11007.5,0.05938552311299061,822,77.0,BOT,Valtteri,Bottas,28/8/1989,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,23762,131,1,25.0,55,34:14.1,5654062.0,52.0,1.0,100700.0,198.65200000000002,1,23762,131,1,21,5.553999999999999,55,305.355,339.0,2,0.59,1233,5.0,56,0.010204082,0.073717949,0.045918367,1
1,0.33,0.0,0.0,0.33,0.67,1.0,0.0,14523.666666666664,0.06987640806146672,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,22921,3,6,10.0,57,58.979,6554544.0,39.0,9.0,92300.0,206.861,2,22921,3,6,16,5.303,58,307.574,321.1,2,0.77,843,5.0,46,0.019685038999999998,0.131428571,0.126245847,1
3,0.0,0.0,0.33,0.0,0.33,1.0,0.0,25783.0,0.06987640806146672,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,22946,3,7,4.0,56,,,31.0,16.0,97600.0,199.704,2,22946,3,7,15,5.412000000000001,57,308.238,329.6,2,0.72,1205,3.0,56,0.019685038999999998,0.131428571,0.028571429,1
17,0.0,0.0,0.67,0.0,0.33,1.0,0.0,22198.66666666667,0.06987640806146672,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,22966,3,10,8.0,56,+1:15.511,6009402.0,34.0,16.0,101800.0,192.737,2,22966,3,10,16,5.4510000000000005,56,305.066,348.0,2,0.54,1397,5.0,51,0.019685038999999998,0.131428571,0.046357616,1
71,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.06987640806146672,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,22987,3,4,10.0,53,+1:14.427,5636424.0,52.0,2.0,99700.0,211.07,2,22987,3,4,18,5.848,53,309.745,326.0,2,0.75,1073,3.0,54,0.019685038999999998,0.131428571,0.108433735,1
4,0.0,0.33,0.33,0.0,0.0,1.0,0.0,21187.33333333333,0.06987640806146672,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23012,3,18,4.0,66,+1:20.707,6180724.0,43.0,9.0,89200.0,187.78900000000002,2,23012,3,18,16,4.655,66,307.10400000000004,332.0,2,0.72,1310,5.0,45,0.019685038999999998,0.131428571,0.069536424,1
6,0.33,0.0,0.33,0.33,1.0,1.0,0.0,24663.33333333333,0.06987640806146672,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23036,3,14,1.0,77,,,69.0,9.0,79200.0,151.656,2,23036,3,14,19,3.3369999999999997,78,260.286,290.0,1,0.34,669,5.0,47,0.019685038999999998,0.131428571,0.160535117,1
7,0.0,0.0,0.67,0.33,0.33,1.0,0.0,22765.33333333333,0.06987640806146672,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23068,3,8,0.0,35,,,32.0,14.0,77400.0,202.774,0,23068,3,8,14,4.361000000000001,70,305.27,315.5,2,0.76,1190,3.0,52,0.019685038999999998,0.131428571,0.106382979,0
70,0.0,0.5,0.0,0.0,0.5,1.0,0.0,22271.5,0.06987640806146672,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23112,3,10,0.0,63,,,59.0,7.0,69900.0,222.801,0,23112,3,10,10,4.3260000000000005,71,307.02,327.4,2,0.79,868,2.0,32,0.019685038999999998,0.131428571,0.023809524,0
9,0.33,0.0,0.33,0.33,1.0,0.67,0.0,12436.0,0.06987640806146672,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23125,3,12,0.0,51,,,40.0,5.0,96100.0,220.588,3,23125,3,12,18,5.891,52,306.332,329.5,2,0.7,1034,5.0,40,0.019685038999999998,0.131428571,0.066225166,0
11,0.0,0.0,0.67,0.0,0.67,0.67,0.0,21797.33333333333,0.06987640806146672,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23154,3,18,0.0,68,,,68.0,12.0,85300.0,184.90400000000002,3,23154,3,18,14,4.381,70,306.67,315.0,2,0.5,908,5.0,28,0.019685038999999998,0.131428571,0.043046358,0
13,0.0,0.0,0.67,0.0,0.33,1.0,0.0,23171.0,0.06987640806146672,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23190,3,10,1.0,44,+1:05.873,6356931.0,25.0,14.0,114300.0,220.517,2,23190,3,10,19,7.004,44,308.052,319.6,2,0.7,2015,3.0,42,0.019685038999999998,0.131428571,0.103571429,1
14,0.0,0.67,0.0,0.0,0.0,1.0,0.0,24740.66666666667,0.06987640806146672,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23211,3,11,2.0,53,+1:05.617,4713706.0,50.0,7.0,86400.0,241.375,2,23211,3,11,11,5.792999999999999,53,306.72,350.0,2,0.84,1520,1.0,36,0.019685038999999998,0.131428571,0.043046358,1
15,0.33,0.0,0.67,0.0,1.0,1.0,0.0,26710.5,0.06987640806146672,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23236,3,11,0.0,60,,,53.0,14.0,111500.0,163.599,3,23236,3,11,23,5.065,61,308.965,323.0,3,0.49,832,,70,0.019685038999999998,0.131428571,0.114678899,0
2,0.0,0.0,1.0,0.0,0.33,0.67,0.0,24155.66666666667,0.06987640806146672,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23259,3,10,0.0,55,,,53.0,16.0,99900.0,199.707,3,23259,3,10,15,5.542999999999999,56,310.408,329.0,2,0.45,1029,5.0,40,0.019685038999999998,0.131428571,0.036184211,0
22,0.0,0.0,0.33,0.0,0.33,0.67,0.33,22474.0,0.06987640806146672,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23277,3,12,2.0,53,+1:37.763,5301096.0,35.0,14.0,97800.0,213.787,2,23277,3,12,18,5.807,53,307.471,328.0,1,0.66,994,5.0,48,0.019685038999999998,0.131428571,0.073359073,1
69,0.33,0.0,0.0,0.0,1.0,0.67,0.0,24739.33333333333,0.06987640806146672,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23297,3,9,6.0,55,,,33.0,9.0,103400.0,191.915,2,23297,3,9,20,5.513,56,308.728,325.3,2,0.59,1090,3.0,66,0.019685038999999998,0.131428571,0.047619048,1
32,0.0,0.0,1.0,0.0,1.0,1.0,0.0,23086.0,0.06987640806146672,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23321,3,9,2.0,71,+1:16.206,6107608.0,64.0,12.0,83600.0,185.392,2,23321,3,9,17,4.303999999999999,71,305.35400000000004,349.0,2,0.45,1200,5.0,52,0.019685038999999998,0.131428571,0.048387097000000004,1
18,0.33,0.33,0.33,0.0,0.0,1.0,0.0,24324.66666666667,0.06987640806146672,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23352,3,13,0.0,46,,,39.0,9.0,86800.0,178.782,0,23352,3,13,15,4.309,71,305.909,310.0,2,0.5,1394,5.0,42,0.019685038999999998,0.131428571,0.09764309800000001,0
24,0.0,0.33,0.67,0.0,0.0,1.0,0.0,22355.0,0.06987640806146672,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23365,3,10,2.0,55,59.436,5943449.0,33.0,10.0,105700.0,189.206,2,23365,3,10,21,5.553999999999999,55,305.355,339.0,2,0.59,1233,5.0,56,0.019685038999999998,0.131428571,0.045918367,1
1,0.33,0.0,0.33,0.33,1.0,1.0,0.0,11031.0,0.05530336851787457,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23384,3,7,8.0,57,+1:23.386,5135058.0,49.0,9.0,88000.0,216.83,2,23384,3,7,16,5.303,58,307.574,321.1,2,0.77,843,5.0,46,0.019685038999999998,0.131428571,0.126245847,1
17,0.0,0.0,0.67,0.0,0.67,1.0,0.0,23498.66666666667,0.05530336851787457,13,19.0,MAS,Felipe,Massa,25/4/1981,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,23412,3,6,0.0,55,,,50.0,5.0,96500.0,203.33,3,23412,3,6,16,5.4510000000000005,56,305.066,348.0,2,0.54,1397,5.0,51,0.019685038999999998,0.131428571,0.046357616,0
